gp,nhs_url,url
Old Palace Medical Practice,https://www.nhs.uk/services/gp-surgery/old-palace-medical-practice/Y03595001,https://www.beechcroftandoldpalacesurgery.nhs.uk/
Spinney Brook Medical Centre,https://www.nhs.uk/services/gp-surgery/spinney-brook-medical-centre/K83028,http://www.spinneybrookmedcentre.co.uk/
Regis Medical Centre,https://www.nhs.uk/services/gp-surgery/regis-medical-centre/M88004,http://www.yhp.org.uk
Your Health Partnership: Rowley Village Surgery,https://www.nhs.uk/services/gp-surgery/your-health-partnership-rowley-village-surgery/M88004001,http://www.yhp.org.uk
Brackley Medical Centre,https://www.nhs.uk/services/gp-surgery/brackley-medical-centre/K83049,http://www.brackleymedicalcentre.co.uk/
Shenington Surgery,https://www.nhs.uk/services/gp-surgery/shenington-surgery/M84009001,http://www.fennycomptonandsheningtonsurgery.nhs.uk/
Tysoe Surgery,https://www.nhs.uk/services/gp-surgery/tysoe-surgery/M84062001,notfound
Alchester Medical Group - Victoria House Surgery,https://www.nhs.uk/services/gp-surgery/alchester-medical-group-victoria-house-surgery/K84613002,http://www.alchestermedicalgroup.co.uk/
Chipping Norton Health Centre,https://www.nhs.uk/services/gp-surgery/chipping-norton-health-centre/K84030,http://www.chippingnortonhealthcentre.nhs.uk/
Bicester Health Centre,https://www.nhs.uk/services/gp-surgery/bicester-health-centre/K84052,http://www.bicesterhc.co.uk
Blean Surgery,https://www.nhs.uk/services/gp-surgery/blean-surgery/G82060002,http://www.northgatemedicalpractice.com
Shepherdswell Surgery,https://www.nhs.uk/services/gp-surgery/shepherdswell-surgery/G82729003,notfound
Elvington Medical Practice,https://www.nhs.uk/services/gp-surgery/elvington-medical-practice/B82081,https://www.elvingtonmedicalpractice.co.uk
Whitstable Health Centre,https://www.nhs.uk/services/gp-surgery/whitstable-health-centre/G82071004,https://www.whitstablemedicalpractice.co.uk
Oughtibridge Surgery,https://www.nhs.uk/services/gp-surgery/oughtibridge-surgery/C88040,notfound
The Medical Centre Dr Okorie,https://www.nhs.uk/services/gp-surgery/the-medical-centre-dr-okorie/C88655,notfound
Sothall & Beighton Health Centres,https://www.nhs.uk/services/gp-surgery/sothall-and-beighton-health-centres/C88023,http://www.sothall.net
Clover Group - Highgate Surgery,https://www.nhs.uk/services/gp-surgery/clover-group-highgate-surgery/C88069005,http://highgatesurgerytinsley.co.uk
Winsley / Tyning Road Branch Surgery,https://www.nhs.uk/services/gp-surgery/winsley-tyning-road-branch-surgery/J83030001,http://www.boamhp.co.uk/
Bradford-on-Avon and Melksham Health,https://www.nhs.uk/services/gp-surgery/bradford-on-avon-and-melksham-health/J83030,http://www.boamhp.co.uk/
St Margaret's Surgery,https://www.nhs.uk/services/gp-surgery/st-margaret-s-surgery/J83030003,http://www.boamhp.co.uk/
Magna Group Practice -Thrybergh Medical Centre,https://www.nhs.uk/services/gp-surgery/magna-group-practice-thrybergh-medical-centre/C87006004,http://www.magnagrouppractice.co.uk/
Montgomery House Surgery,https://www.nhs.uk/services/gp-surgery/montgomery-house-surgery/K84038,http://www.montgomeryhousesurgery.co.uk
Whitstable Medical Practice,https://www.nhs.uk/services/gp-surgery/whitstable-medical-practice/G82071,https://www.whitstablemedicalpractice.co.uk
High Street Surgery,https://www.nhs.uk/services/gp-surgery/high-street-surgery/P81730001,http://www.ghmg.org.uk/
Lydden Surgery,https://www.nhs.uk/services/gp-surgery/lydden-surgery/G82227,http://www.lyddensurgery.co.uk/
Dr Bahadur T,https://www.nhs.uk/services/gp-surgery/dr-bahadur-t/G82700001,notfound
Chartham Surgery,https://www.nhs.uk/services/gp-surgery/chartham-surgery/G82060003,notfound
Grenoside Surgery,https://www.nhs.uk/services/gp-surgery/grenoside-surgery/C88054,http://www.grenosidesurgery.com
Shiregreen Medical Centre,https://www.nhs.uk/services/gp-surgery/shiregreen-medical-centre/C88070,http://www.shiregreenmedicalcentre.co.uk/
Calow And Brimington Practice,https://www.nhs.uk/services/gp-surgery/calow-and-brimington-practice/C81649,https://www.calbrimdocs.co.uk
The Brimington Surgery,https://www.nhs.uk/services/gp-surgery/the-brimington-surgery/C81058,http://www.brimingtonsurgery.co.uk/
Treeton Medical Centre,https://www.nhs.uk/services/gp-surgery/treeton-medical-centre/C87014,https://treeton.gpsurgery.net
Brinsworth Medical Centre,https://www.nhs.uk/services/gp-surgery/brinsworth-medical-centre/C87009,https://www.brinsworthmedicalcentre.co.uk
Combe Down Surgery,https://www.nhs.uk/services/gp-surgery/combe-down-surgery/L81065,http://www.combedownsurgery.co.uk
The Verwood Surgery,https://www.nhs.uk/services/gp-surgery/the-verwood-surgery/J81030,https://www.verwoodsurgery.co.uk/
The Adam Practice - Upton Surgery,https://www.nhs.uk/services/gp-surgery/the-adam-practice-upton-surgery/J81006003,https://www.adampractice.co.uk
The Hadleigh Practice,https://www.nhs.uk/services/gp-surgery/the-hadleigh-practice/J81041,http://www.thehadleighpractice.nhs.uk
Donnington Medical Practice,https://www.nhs.uk/services/gp-surgery/donnington-medical-practice/M82012,http://www.donningtonmedicalpractice.co.uk
Teldoc - Leegomery,https://www.nhs.uk/services/gp-surgery/teldoc-leegomery/Y01929004,https://www.teldoc.org
Lensfield Medical Practice,https://www.nhs.uk/services/gp-surgery/lensfield-medical-practice/D81001,notfound
Dr S Kanungo,https://www.nhs.uk/services/gp-surgery/dr-s-kanungo/E81060001,notfound
The De Parys Group – Bromham Branch,https://www.nhs.uk/services/gp-surgery/the-de-parys-group-%E2%80%93-bromham-branch/E81037003,https://www.thedeparysgroup.co.uk
Teldoc - Hadley,https://www.nhs.uk/services/gp-surgery/teldoc-hadley/Y01929009,https://www.teldoc.org
Teldoc - Highfield,https://www.nhs.uk/services/gp-surgery/teldoc-highfield/Y01929008,https://www.teldoc.org
Teldoc - Oakengates,https://www.nhs.uk/services/gp-surgery/teldoc-oakengates/Y01929007,https://www.teldoc.org/
Charlton Medical Practice,https://www.nhs.uk/services/gp-surgery/charlton-medical-practice/M82007,http://www.charltonmedicalcentre.nhs.uk
Hook Surgery Reading Road,https://www.nhs.uk/services/gp-surgery/hook-surgery-reading-road/J82138001,http://www.whitewaterhealth.nhs.uk/
Sharnbrook Surgery,https://www.nhs.uk/services/gp-surgery/sharnbrook-surgery/E81024,http://www.sharnbrooksurgery.co.uk
Petersfield Medical Practice,https://www.nhs.uk/services/gp-surgery/petersfield-medical-practice/D81056,http://www.petersfieldmedicalpractice.co.uk
"Medical Centre, Anglia Ruskin University",https://www.nhs.uk/services/gp-surgery/medical-centre-anglia-ruskin-university/D81054001,https://www.redhousesurgery.nhs.uk/practice-information/anglia-ruskin-medical-centre/
The Baldock Surgery,https://www.nhs.uk/services/gp-surgery/the-baldock-surgery/E82099,http://www.baldocksurgery.co.uk
Fernbank Surgery,https://www.nhs.uk/services/gp-surgery/fernbank-surgery/P81157,http://www.fernbanksurgery.co.uk/
Holland House Surgery,https://www.nhs.uk/services/gp-surgery/holland-house-surgery/P81077,http://www.hollandhousesurgery.co.uk
Layton Medical Centre,https://www.nhs.uk/services/gp-surgery/layton-medical-centre/P81066,http://www.laytonmedicalcentre.co.uk
Kings Road Surgery,https://www.nhs.uk/services/gp-surgery/kings-road-surgery/E84005,http://www.kingsroadmedicalcentre.com
Ladygate Lane Medical Practice,https://www.nhs.uk/services/gp-surgery/ladygate-lane-medical-practice/E86605,https://www.ladygatelanesurgery.co.uk
The Stanmore Medical Centre,https://www.nhs.uk/services/gp-surgery/the-stanmore-medical-centre/E84057,http://www.stanmoremedicalcentre.co.uk//
The Health Centre (Holmes Chapel),https://www.nhs.uk/services/gp-surgery/the-health-centre-holmes-chapel/N81077,https://www.holmeschapelhealthcentre.co.uk
Saxonbrook Medical Northgate Surgery,https://www.nhs.uk/services/gp-surgery/saxonbrook-medical-northgate-surgery/H82026001,notfound
Ashley Centre Surgery,https://www.nhs.uk/services/gp-surgery/ashley-centre-surgery/H81071,https://www.ashleycentresurgery.nhs.uk
Badgerswood Surgery,https://www.nhs.uk/services/gp-surgery/badgerswood-surgery/J82042001,http://www.bordondoctors.com
Lane End Medical Group,https://www.nhs.uk/services/gp-surgery/lane-end-medical-group/E83053,http://www.laneendmedicalgroup.co.uk
Penshurst Gardens Surgery,https://www.nhs.uk/services/gp-surgery/penshurst-gardens-surgery/E83030,http://www.penshurstgardenssurgery.co.uk/
Pinner View Medical Centre,https://www.nhs.uk/services/gp-surgery/pinner-view-medical-centre/E84070,http://www.pinnerviewmedicalcentre.nhs.uk/
The Devonshire Lodge Practice,https://www.nhs.uk/services/gp-surgery/the-devonshire-lodge-practice/E86006,http://www.devonshirelodge.co.uk/
The Abbotsbury Practice,https://www.nhs.uk/services/gp-surgery/the-abbotsbury-practice/E86022,http://www.abbotsburypractice.nhs.uk/
South Park Surgery,https://www.nhs.uk/services/gp-surgery/south-park-surgery/N81029,failed
Vernova Healthcare CIC,https://www.nhs.uk/services/gp-surgery/vernova-healthcare-cic/Y02045,notfound
Southgate Medical Group,https://www.nhs.uk/services/gp-surgery/southgate-medical-group/H82064,notfound
Derby Medical Centre,https://www.nhs.uk/services/gp-surgery/derby-medical-centre/H81051,https://www.derbymedicalcentre.nhs.uk
Coachmans Medical Practice,https://www.nhs.uk/services/gp-surgery/coachmans-medical-practice/H82098,http://www.coachmansmedicalpractice.co.uk
Mortimer Medical Centre - Leintwardine Surgery,https://www.nhs.uk/services/gp-surgery/mortimer-medical-centre-leintwardine-surgery/M81043002,failed
Holmhurst Medical Centre,https://www.nhs.uk/services/gp-surgery/holmhurst-medical-centre/H81048,https://www.holmhurstmedicalcentre.nhs.uk
Bildeston Health Centre,https://www.nhs.uk/services/gp-surgery/bildeston-health-centre/D83006,http://www.bildestonhealthcentre.co.uk
Norwich Road Surgery,https://www.nhs.uk/services/gp-surgery/norwich-road-surgery/V3Y6X,https://www.cardinalmedicalpractice.co.uk
Chelmer Village Surgery,https://www.nhs.uk/services/gp-surgery/chelmer-village-surgery/F81665,http://www.chelmervillagesurgery.nhs.uk/
Ashingdon Medical centre,https://www.nhs.uk/services/gp-surgery/ashingdon-medical-centre/F81690,https://ashingdonmedicalcentre.co.uk
Old Dean Surgery,https://www.nhs.uk/services/gp-surgery/old-dean-surgery/H81069001,https://www.parkroadsurgery.co.uk
Chiddingfold Surgery,https://www.nhs.uk/services/gp-surgery/chiddingfold-surgery/H81022,http://www.chiddingfoldsurgery.nhs.uk
Farnham Park Health Group,https://www.nhs.uk/services/gp-surgery/farnham-park-health-group/H81027,http://www.farnhamgps.com
Grange Park Surgery,https://www.nhs.uk/services/gp-surgery/grange-park-surgery/B83019,https://www.grangeparksurgery.co.uk
Holycroft Surgery,https://www.nhs.uk/services/gp-surgery/holycroft-surgery/J4Q3U,https://www.modalitypartnership.nhs.uk/holycroft-surgery
Fisher Medical Centre,https://www.nhs.uk/services/gp-surgery/fisher-medical-centre/W5Q9V,https://www.modalitypartnership.nhs.uk/fisher-medical-centre
Savita Medical Centre,https://www.nhs.uk/services/gp-surgery/savita-medical-centre/E84681,http://www.savitamedicalcentre.co.uk
St Martins Practice,https://www.nhs.uk/services/gp-surgery/st-martins-practice/B86100,http://www.stmartinspracticeleeds.nhs.uk
Craven Arms Surgery,https://www.nhs.uk/services/gp-surgery/craven-arms-surgery/M82046,notfound
The Meadows Medical Practice,https://www.nhs.uk/services/gp-surgery/the-meadows-medical-practice/M82620,http://www.themeadowsmedicalpractice.co.uk/
Essex University Partnership NHS Trust,https://www.nhs.uk/services/gp-surgery/essex-university-partnership-nhs-trust/Y06499,notfound
Mountbatten House Surgery,https://www.nhs.uk/services/gp-surgery/mountbatten-house-surgery/F81100001,http://www.thebeaconhealthgroup.co.uk
Dr Solway and Dr Roy Practice,https://www.nhs.uk/services/gp-surgery/dr-solway-and-dr-roy-practice/D83073,http://www.drsolwayandwhale.co.uk/
The Derby Road Practice,https://www.nhs.uk/services/gp-surgery/the-derby-road-practice/D83051,http://www.derbyroadpractice.co.uk
Felixstowe Road Medical Practice,https://www.nhs.uk/services/gp-surgery/felixstowe-road-medical-practice/D83004,notfound
The Bourne Medical Practice,https://www.nhs.uk/services/gp-surgery/the-bourne-medical-practice/H81615001,https://www.farnhamdene.com
Farnham Dene Medical Practice,https://www.nhs.uk/services/gp-surgery/farnham-dene-medical-practice/H81615,https://www.farnhamdene.com/
Virginia Water Medical Practice,https://www.nhs.uk/services/gp-surgery/virginia-water-medical-practice/H81111,notfound
Ashley Medical Practice,https://www.nhs.uk/services/gp-surgery/ashley-medical-practice/H81663,http://www.ashmed.co.uk
Long Lee Surgery,https://www.nhs.uk/services/gp-surgery/long-lee-surgery/B83033001,https://www.modalitypartnership.nhs.uk/longlee-surgery
Modality Partnership (Awc),https://www.nhs.uk/services/gp-surgery/modality-partnership-awc/B83033,https://www.modalitypartnership.nhs.uk/kilmeny-group-medical-practice
Oak Glen Surgery,https://www.nhs.uk/services/gp-surgery/oak-glen-surgery/B83031,https://www.oakglensurgery.nhs.uk
Menston Medical Centre,https://www.nhs.uk/services/gp-surgery/menston-medical-centre/B86052001,http://www.menstonguiseleypractice.co.uk/
Bingley Medical Practice,https://www.nhs.uk/services/gp-surgery/bingley-medical-practice/B83014,http://www.bingleymedical.org.uk
The Springfield Surgery (Bingley),https://www.nhs.uk/services/gp-surgery/the-springfield-surgery-bingley/B83067,http://www.springfieldsurgery.nhs.uk
Meon Health Practice,https://www.nhs.uk/services/gp-surgery/meon-health-practice/J82154,http://www.thehighlandspractice.co.uk
Living Well Partnership,https://www.nhs.uk/services/gp-surgery/living-well-partnership/J82622,https://livingwellpartnership.nhs.uk/
Totton Health Centre,https://www.nhs.uk/services/gp-surgery/totton-health-centre/J82112001,notfound
Red Lion Surgery,https://www.nhs.uk/services/gp-surgery/red-lion-surgery/M83130,http://www.redlionsurgery.nhs.uk/
Chase Practice,https://www.nhs.uk/services/gp-surgery/chase-practice/M83129001,http://www.chasemedicalpractice.nhs.uk/
Alderwood Medical Practice,https://www.nhs.uk/services/gp-surgery/alderwood-medical-practice/M83107,http://www.alderwoodmedicalpractice.co.uk
The Colliery Practice,https://www.nhs.uk/services/gp-surgery/the-colliery-practice/M83638,https://www.thecollierypractice.co.uk
Elvington Medical Practice (Wheldrake),https://www.nhs.uk/services/gp-surgery/elvington-medical-practice-wheldrake/B82081002,https://www.elvingtonmedicalpractice.co.uk
Springbank Surgery,https://www.nhs.uk/services/gp-surgery/springbank-surgery/B82057,http://www.springbanksurgery.co.uk
Bishops Castle Medical Practice,https://www.nhs.uk/services/gp-surgery/bishops-castle-medical-practice/M82033,http://www.bishopscastlemedicalpractice.co.uk
Voyager Family Health,https://www.nhs.uk/services/gp-surgery/voyager-family-health/J82067,https://voyagerfamilyhealth.co.uk/
Oakworth Medical Practice,https://www.nhs.uk/services/gp-surgery/oakworth-medical-practice/A0Q2W,https://www.modalitypartnership.nhs.uk/oakworth-medical-practice
Testvale Surgery,https://www.nhs.uk/services/gp-surgery/testvale-surgery/J82132,http://www.testvalesurgery.com
Wheaton Aston Surgery,https://www.nhs.uk/services/gp-surgery/wheaton-aston-surgery/M83009001,http://www.brewoodsurgery.nhs.uk/
Blackthorn Health Centre,https://www.nhs.uk/services/gp-surgery/blackthorn-health-centre/J82051,http://www.blackthornhealthcentre.co.uk
Heath Hayes Health Centre,https://www.nhs.uk/services/gp-surgery/heath-hayes-health-centre/M83129,http://www.heathhayeshealthcentre.nhs.uk/
Brewood Medical Practice,https://www.nhs.uk/services/gp-surgery/brewood-medical-practice/M83009,http://www.brewoodsurgery.nhs.uk/
Tollerton Surgery,https://www.nhs.uk/services/gp-surgery/tollerton-surgery/B82064,http://www.tollertonsurgery.co.uk
MyHealth Stamford Bridge Health Care Centre,https://www.nhs.uk/services/gp-surgery/myhealth-stamford-bridge-health-care-centre/B82080001,http://myhealthgroup.co.uk
The Spa Surgery,https://www.nhs.uk/services/gp-surgery/the-spa-surgery/B82027,http://www.thespasurgery.co.uk
Wetherby Surgery,https://www.nhs.uk/services/gp-surgery/wetherby-surgery/B86625,http://www.onemedicalgroup.co.uk/wetherby-surgery
Bramham Medical Centre,https://www.nhs.uk/services/gp-surgery/bramham-medical-centre/B86673,http://www.bramhammedicalcentre.nhs.uk
Stillington Surgery,https://www.nhs.uk/services/gp-surgery/stillington-surgery/B82079,notfound
Charlotte Street Surgery,https://www.nhs.uk/services/gp-surgery/charlotte-street-surgery/P82625,notfound
Burnside Surgery,https://www.nhs.uk/services/gp-surgery/burnside-surgery/P82025,http://www.ehealthservice.co.uk/bolton/burnside/
Halliwell Surgery 1,https://www.nhs.uk/services/gp-surgery/halliwell-surgery-1/P82022,notfound
Chaddlewood Medical Practice,https://www.nhs.uk/services/gp-surgery/chaddlewood-medical-practice/L83100003,http://www.beaconmedicalgroup.nhs.uk/
Yealm Medical Centre,https://www.nhs.uk/services/gp-surgery/yealm-medical-centre/L83081,http://www.yealmmedical.co.uk/
Yelverton Surgery,https://www.nhs.uk/services/gp-surgery/yelverton-surgery/L83102,http://www.yelvertonsurgery.co.uk
GPS Healthcare - Park Surgery,https://www.nhs.uk/services/gp-surgery/gps-healthcare-park-surgery/M89003002,http://www.gpshealthcare.co.uk
The Charlbury Medical Centre,https://www.nhs.uk/services/gp-surgery/the-charlbury-medical-centre/K84610,http://www.thecharlburymedicalcentre.nhs.uk
